USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
38915,99999,ALDERNEY,GK,,EGJA,+49.706,-2.215,+0088.4,19870629,20181010
38940,99999,GUERNSEY,GK,,EGJB,+49.435,-2.602,+0102.4,19291001,20181010
38950,99999,JERSEY,JE,,EGJJ,+49.208,-2.196,+0084.4,19730101,20181010
38960,99999,ST. HELIER,UK,,,+49.200,-2.1,+0054.0,19840801,20181010
38980,99999,VARNE (LGT-VSL),UK,,,+51.017,+001.400,+0005.0,19730101,19821107
39000,99999,KNOCKAREVAN,UK,,,+54.417,-8.083,+0050.0,19730101,20050831
39010,99999,THOMASTOWN,UK,,,+54.333,-7.6,+0072.0,20120720,20181010
39020,99999,CORGARY,UK,,,+54.433,-8.05,+0145.0,19730809,20060207
39030,99999,ST ANGELO,UK,,,+54.400,-7.65,+0047.0,19850301,20130716
39040,99999,CASTLEDERG,UK,,,+54.700,-7.583,+0050.0,19971201,20181010
39050,99999,CARRIGANS,UK,,,+54.667,-7.317,+0113.0,19730101,20011116
39060,99999,CARMONEY,UK,,,+55.017,-7.233,+0073.0,19770803,20041231
39070,99999,MAGILLIGAN NO 2,UK,,,+55.150,-6.933,+0006.0,20110901,20181010
39080,99999,BALLYKELLY,UK,,,+55.067,-7.017,+0005.0,19971201,20111103
39084,99999,LONDONDERRY EGLINTON,UK,,EGAE,+55.043,-7.161,+0006.7,19900424,20181010
39090,99999,MONEYDIG,UK,,,+54.983,-6.6,+0034.0,19730101,19800724
39100,99999,MAGHERA,UK,,,+54.850,-6.7,+0141.0,19800912,19900124
39110,99999,LOUGH FEA,UK,,,+54.717,-6.817,+0227.0,19941003,20181010
39120,99999,MOYOLA,UK,,,+54.717,-6.517,+0017.0,19921201,20050815
39130,99999,ANNAGHMORE,UK,,,+54.450,-6.567,+0027.0,19810506,19851217
39140,99999,PORTRUSH,UK,,,+55.200,-6.667,+0008.0,19730309,20040926
39150,99999,PORTGLENONE,UK,,,+54.867,-6.45,+0065.0,19730308,20181010
39155,99999,COWDEN,UK,,EGXF,+53.850,-6.1,+0015.0,19950210,19980331
39160,99999,BALLYPATRICK FOREST,UK,,,+55.183,-6.167,+0156.0,19870301,20181010
39170,99999,ALDERGROVE,UK,,EGAA,+54.658,-6.216,+0081.7,19300228,20181010
39180,99999,CASTOR BAY,UK,,,+54.500,-6.333,+0018.0,19431004,20160906
39200,99999,HILLSBOROUGH,UK,,,+54.483,-6.1,+0038.0,19790208,20050912
39220,99999,KILKEEL,UK,,,+54.050,-6,+0018.0,19730323,19870130
39230,99999,GLENANNE NO2,UK,,,+54.233,-6.5,+0160.0,19850207,20181010
39240,99999,CITY,UK,,EGAC,+54.618,-5.873,+0004.6,19730101,20181010
39250,99999,ORLOCK HEAD,UK,,,+54.667,-5.583,+0034.0,19730313,20020101
39260,99999,KILLOUGH,UK,,,+54.233,-5.617,+0018.0,19730107,20050814
39270,99999,BANGOR HARBOUR,UK,,,+54.667,-5.667,+0011.0,19920301,20071130
39280,99999,LARNE,UK,,,+54.850,-5.8,+0003.0,19291001,20040316
39290,99999,PORTMUCK,UK,,,+54.850,-5.733,+0043.0,19730323,19790529
39510,99999,SHERKIN ISLAND,EI,,,+51.467,-9.417,+0021.0,20091020,20181010
39520,99999,ROCHES POINT,EI,,,+51.800,-8.25,+0041.0,19291001,20181010
39530,99999,VALENTIA OBSERVATORY,EI,,,+51.933,-10.25,+0030.0,19260102,20181010
39550,99999,CORK,EI,,EICK,+51.841,-8.491,+0153.0,19730101,20181010
39560,99999,JOHNSTOWN CASTLE,EI,,,+52.283,-6.483,+0053.0,20070806,20181010
39570,99999,ROSSLARE,EI,,,+52.250,-6.333,+0025.0,19730101,20080407
39600,99999,KILKENNY,EI,,,+52.667,-7.267,+0064.0,19730101,20080407
39610,99999,OAK PARK - CARLOW,EI,,,+52.850,-6.9,+0063.0,20080721,20181010
39620,99999,SHANNON,EI,,EINN,+52.702,-8.925,+0014.0,19730101,20181010
39630,99999,MACE HEAD,EI,,,+53.317,-9.9,+0023.0,20091020,20181010
39640,99999,GALWAY,EI,,,+53.283,-9.017,+0021.0,19780616,20040928
39650,99999,BIRR,EI,,,+53.083,-7.883,+0072.0,19730101,20091001
39660,99999,GURTEEN,EI,,,+53.017,-8,+0076.0,19291001,20181010
39670,99999,CASEMENT,EI,,EIME,+53.302,-6.451,+0097.2,19870201,20181010
39689,99999,DUBLIN WEATHER CENTER,EI,,EIDB,+53.433,-6.25,+0068.0,20160414,20160624
39690,99999,DUBLIN,EI,,EIDW,+53.421,-6.27,+0073.8,19730101,20181010
39700,99999,CLAREMORRIS,EI,,,+53.717,-8.983,+0069.0,19730101,20181010
39710,99999,MULLINGAR,EI,,,+53.533,-7.367,+0100.0,19730101,20181010
39730,99999,CONNAUGHT,EI,,EIKN,+53.910,-8.818,+0202.7,19291001,20181010
39740,99999,CLONES,EI,,,+54.183,-7.233,+0089.0,19730101,20080407
39760,99999,BELMULLET,EI,,,+54.233,-10,+0009.7,19730101,20181010
39780,99999,FINNER,EI,,,+54.483,-8.233,+0034.7,20010601,20181010
39790,99999,BALLYHAISE,EI,,,+54.050,-7.3,+0079.0,20080721,20181010
39800,99999,MALIN HEAD,EI,,,+55.367,-7.333,+0025.0,19260701,20181010
40010,99999,BREIDAVIK,IC,,,+65.533,-24.35,+0020.0,20011004,20041218
40011,99999,HVALLATUR,IC,,,+65.533,-24.467,+0008.0,20040720,20041123
40030,99999,KVIGINDISDALUR,IC,,,+65.550,-24.017,+0049.0,19310101,20070307
40040,99999,GUFUSKALAR,IC,,,+64.900,-23.933,+0007.0,19490101,20020405
40050,99999,BOLUNGAVIK,IC,,,+66.150,-23.25,+0024.0,19520201,20180928
40060,99999,BOGUS ICELAND,IC,,,+00.000,+000.000,-999,19310105,20040211
40070,99999,HOLAR I DYRAFIRDI,IC,,,+65.867,-23.6,+0030.0,20051230,20100225
40100,99999,NEDRI-HOLL,IC,,,+64.800,-23.033,+0008.0,20050904,20070307
40110,99999,,,,,,,,19490103,19561231
40130,99999,STYKKISHOLMUR,IC,,BIST,+65.083,-22.733,+0008.0,19730101,20181010
40131,99999,ISAFJORDUR,IC,,BIIS,+66.058,-23.135,+0002.4,20090403,20181010
40140,99999,REYKJANESVITI,IC,,,+63.817,-22.717,+0026.0,19740802,20060220
40170,99999,AEDEY,IC,,,+66.100,-22.667,+0005.0,20010923,20160503
40180,16201,KEFLAVIK NAVAL AIR STATION,IC,,BIKF,+63.967,-22.6,+0052.1,19421001,20181010
40230,99999,HORNBJARGSVITI (LH),IC,,,+66.417,-22.383,+0027.0,19490102,20050622
40250,99999,REYKHOLAR,IC,,,+65.450,-22.2,+0011.0,20070226,20070307
40260,99999,HAUKATUNGA,IC,,,+64.817,-22.267,+0050.0,20070307,20070307
40270,99999,ASGARDUR,IC,,,+65.233,-21.75,+0010.0,19750930,20070307
40300,99999,REYKJAVIK,IC,,BIRK,+64.130,-21.941,+0014.6,19310101,20181010
40310,99999,GJOGUR,IC,,,+65.983,-21.35,+0005.0,19490101,20040323
40340,99999,STAFHOLTSEY,IC,,,+64.617,-21.6,+0014.0,19490101,20131204
40380,99999,EYRARBAKKI,IC,,,+63.867,-21.15,+0005.0,19740601,20161208
40400,99999,HEIDARBAER,IC,,,+64.200,-21.233,+0125.0,19740803,20070307
40410,99999,TANNSTADABAKKI,IC,,,+65.283,-21.1,+0008.0,20020910,20070307
40420,99999,HJARDARLAND,IC,,,+64.250,-20.417,+0101.0,20050114,20070307
40440,99999,HELLA,IC,,,+63.833,-20.4,+0020.0,20020316,20030812
40450,99999,BLONDUOS,IC,,,+65.667,-20.3,+0022.0,19490101,20031101
40480,99999,VESTMANNAEYJAR,IC,,BIVM,+63.424,-20.279,+0099.4,19310103,20181010
40500,99999,HAELL,IC,,,+64.067,-20.25,+0121.0,19510101,20050610
40530,99999,BERGSTADIR,IC,,,+65.700,-19.617,+0043.0,19540911,20180612
40550,99999,NAUTABU,IC,,,+65.450,-19.367,+0115.0,19490101,20070307
40560,99999,HVERAVELLIR,IC,,,+64.867,-19.567,+0642.0,19740731,20040610
40580,99999,VATNSSKARDSHOLAR,IC,,,+63.417,-19.183,+0020.0,19490101,20070307
40590,99999,SAUDANESVITI,IC,,,+66.183,-18.967,+0030.0,19490101,20070227
40620,99999,NORDURHJALEIGA,IC,,,+63.500,-18.383,+0018.0,20040902,20060111
40630,99999,AKUREYRI,IC,,BIAR,+65.660,-18.073,+0001.8,19310103,20181010
40640,99999,KIRKJUBAEJARKLAUSTUR,IC,,,+63.783,-18.067,+0038.0,19490101,20130501
40650,99999,GRIMSEY ISLAND,IC,,BIGR,+66.533,-18.017,+0016.0,19130101,20180812
40655,99999,BILDUDALUR,IC,,BIBD,+65.641,-23.546,+0005.5,20130220,20181010
40680,99999,SANDBUDIR,IC,,,+64.933,-17.983,+0821.0,19780131,19800726
40710,99999,MANARBAKKI,IC,,,+66.200,-17.1,+0017.0,19800502,20070307
40720,99999,FAGURHOLSMYRI,IC,,,+63.883,-16.65,+0046.0,19490101,20051218
40730,99999,GRIMSSTADIR,IC,,,+65.633,-16.117,+0386.0,19490101,20181010
40750,99999,MOURUDALUR,IC,,,+65.367,-15.883,+0450.0,19490101,19561231
40770,99999,RAUFARHOFN,IC,,BIRG,+66.450,-15.95,+0010.0,19490101,20090217
40800,99999,SNAEFELLSSKALI,IC,,,+64.800,-15.633,+0810.0,20040304,20070307
40810,99999,SAUDANES,IC,,,+66.250,-15.267,+0017.0,20010716,20060124
40820,99999,HORNAFJORDUR,IC,,BIHN,+64.296,-15.227,+0007.3,19730101,20181010
40831,99999,SKORUVIK,IC,,,+66.350,-14.767,+0013.0,20070307,20070307
40850,99999,SKJALDTHINGSSTADIR,IC,,BIVO,+65.750,-14.833,+0048.0,19750311,20181010
40860,99999,HORN I HORNAFIRDI,IC,,,+64.267,-14.983,+0005.0,19490101,19560831
40870,99999,STRANDHOFN,IC,,,+65.900,-14.65,+0019.0,19490101,20050908
40890,99999,EGILSSTADIR,IC,,BIEG,+65.283,-14.401,+0023.2,19490101,20181010
40910,99999,REYDARFJORDUR,IC,,,+65.033,-14.233,+0025.0,19860515,20170804
40920,99999,DJUPIVOGUR,IC,,,+64.650,-14.283,+0025.0,19490101,19561231
40970,99999,DALATANGI,IC,,,+65.267,-13.583,+0011.0,19310103,20181010
41010,99999,BJARGTANGAR,IC,,,+65.500,-24.517,+0036.0,20040925,20160503
41030,99999,PATREKSFJORDUR,IC,,,+65.600,-24,+0004.0,20040909,20070307
41040,99999,GUFUSKALAR,IC,,,+64.900,-23.933,+0007.0,20060912,20181010
41090,99999,THVERFJALL,IC,,,+66.050,-23.317,+0753.0,20141113,20160503
41100,99999,NAVY OPERATED(AMOS),GL,,,+72.283,-38.8,+3195.0,19871005,20070307
41150,99999,DYNJANDIHEIDI,IC,,,+65.700,-23.083,+0621.0,19900501,20171206
41200,99999,GRINDAVIK,IC,,,+63.850,-22.417,+0004.0,20050222,20051201
41230,99999,HORNBJARGSVITI,IC,,,+66.417,-22.383,+0022.0,20090501,20181010
41240,99999,STRAUMSVIK,IC,,,+64.050,-22.333,+0005.0,20121204,20160503
41260,99999,GRUNDARTANGI,IC,,,+64.350,-21.783,+0005.0,20141113,20160503
41270,99999,BOLUNGARVIK,IC,,,+66.167,-23.25,+0027.0,20080115,20181010
41300,99999,REYKJAVIK,IC,,,+64.133,-21.9,+0053.0,20031104,20181010
41310,99999,GJOGUR,IC,,,+65.983,-21.35,+0032.0,20040612,20160503
41370,99999,AKUREYRI A,IC,,,+65.683,-18.117,+0031.0,20080429,20181010
41400,99999,THORLAKSHOFN,IC,,,+63.850,-21.383,+0005.0,20040704,20050104
41450,99999,BLONDUOS,IC,,,+65.667,-20.3,+0022.0,20080115,20181010
41460,99999,VESTMANNAEYJABAER,IC,,,+63.433,-20.283,+0040.0,20071016,20181010
41490,99999,KOLKA,IC,,,+65.400,-19.717,+0505.0,20141113,20160503
41540,99999,BURFELL,IC,,,+64.083,-19.733,+0249.0,20040116,20160904
41560,99999,HVERAVELLIR,IC,,,+64.867,-19.567,+0641.0,20080115,20181010
41600,99999,THUFUVER,IC,,,+64.583,-18.6,+0614.0,20031104,20160503
41620,99999,VEIDIVATNAHRAUN,IC,,,+64.400,-18.5,+0648.0,20070226,20160503
41650,99999,GRIMSEY,IC,,,+66.533,-18.017,+0017.0,19630101,20181010
41660,99999,JOKULHEIMAR,IC,,,+64.317,-18.217,+0727.0,20040809,20160503
41680,99999,SANDBUDIR,IC,,,+64.933,-17.983,+0821.0,20001204,20160503
41700,99999,SKARDSFJORUVITI,IC,,,+63.517,-17.983,+0009.0,20040504,20160503
41750,99999,ICELAND SITE,IC,,,+66.510,-16.54,+0059.3,19630101,20160503
41760,99999,KARAHNJUKAR,IC,,,+64.933,-15.783,+0639.0,20071016,20181010
41800,99999,HVANNEY,IC,,,+64.233,-15.2,+0005.0,20031104,20150519
41830,99999,FONTUR,IC,,,+66.383,-14.533,+0044.0,20041028,20160503
41900,99999,BOGUS GREENLAND,GL,,,,,,19880315,19880821
41930,99999,GAGNHEIDI,IC,,,+65.217,-14.267,+0949.0,20050923,20160503
41950,99999,ICELAND SITE,IC,,,+65.280,-14,+0092.4,19801201,20160503
41960,99999,KAMBANES,IC,,,+64.800,-13.85,+0034.0,20141113,20160503
41970,99999,DALATANGI,IC,,,+65.267,-13.583,+0011.0,20031009,20181010
42000,99999,DUNDAS,GL,,,+76.500,-69,+0020.0,19460908,20060105
42010,99999,QAANAAQ,GL,,,+77.467,-69.217,+0019.0,19960201,20060103
42020,99999,THULE AIR BASE,GL,,BGTL,+76.531,-68.703,+0076.5,19511101,20181010
42021,99999,AASIAAT MITTARFIA,GL,,,+68.717,-52.8,+0027.0,20040510,20181010
42022,99999,JAKOBSHAVN LUFTHAVN,GL,,,+69.233,-51.067,+0031.0,20040510,20181010
42023,99999,QAARSUT MITTARFIA,GL,,BGUM,+70.733,-52.7,+0089.0,20040831,20181010
42024,99999,SISIMIUT,GL,,BGSS,+66.950,-53.733,+0050.0,20040510,20160625
42025,99999,UPERNAVIK,GL,,,+72.783,-56.167,+0122.0,20040510,20140724
42030,99999,KITSISSUT (CAREY OEER),GL,,,+76.633,-73,+0011.0,19730701,20181010
42040,99999,MANIITSOQ,GL,,,+65.417,-52.933,+0015.0,20040803,20181010
42050,99999,MITTARFIK QAANAAQ,GL,,,+77.483,-69.383,+0016.0,19730102,20181010
42070,99999,HALL LAND,GL,,,+81.683,-59.933,+0105.0,19821101,20070607
42080,99999,KITSISSORSUIT (EDDERFUGLE OEER),GL,,,+74.033,-57.817,+0040.0,19820104,20181010
42090,99999,UPERNAVIK AWS,GL,,BGUP,+72.770,-56.17,+0063.0,19840901,20060114
42100,99999,UPERNAVIK,GL,,,+72.783,-56.167,+0120.0,19490101,20060103
42110,99999,MITTARFIK UPERNAVIK (UPERNAVIK LUFTHAVN),GL,,,+72.783,-56.133,+0129.0,20040706,20181010
42120,99999,UUMMANNAQ HELIPORT,GL,,,+70.683,-52.117,+0002.0,19500711,20061116
42130,99999,QAARSUT MITTARFIA (UUMMANNAQ LUFTHAVN),GL,,,+70.733,-52.7,+0089.0,20040706,20081231
42140,99999,NUUSSUAATAA (NUUSSUAQ),GL,,,+70.683,-54.617,+0027.0,19821001,20181010
42160,99999,JAKOBSHAVN,GL,,,+69.217,-51.05,+0039.0,19730102,19880105
42163,99999,JAKOBSHAVN,GL,,,+69.217,-51.05,+0039.0,19880105,19880822
42170,99999,QASIGIANNGUIT HELIPORT,GL,,,+68.817,-51.183,+0024.0,19730102,20060404
42180,99999,GODHAVN PORT,GL,,,+69.333,-53.583,+0024.0,19730101,20171108
42200,99999,AASIAAT (EGEDESMINDE),GL,,BGEM,+68.700,-52.85,+0041.0,19430109,20181010
42210,99999,ILULISSAT (JAKOBSHAVN),GL,,,+69.233,-51.067,+0031.0,19880901,20081231
42215,99999,QAANAAQ,GL,,,+77.467,-69.217,+0015.5,20070122,20140724
42240,99999,AASIAAT MITTARFIA (EGEDESMINDE LUFTHAVN),GL,,,+68.717,-52.8,+0027.0,20040915,20081231
42280,99999,KITSISSUT (ATTU),GL,,,+67.783,-53.967,+0012.0,19830812,20181010
42300,99999,SISIMIUT /HOLSTEINS,GL,,BGHB,+66.917,-53.667,+0009.0,19490101,20051227
42310,99999,SONDRE STROMFJORD,GL,,BGSF,+67.017,-50.689,+0050.3,19411201,20181010
42340,99999,SISIMIUT MITTARFIA (HOLSTEINSBORG LUFTHA,GL,,,+66.950,-53.717,+0008.0,20040706,20181010
42350,99999,DYE 1 (RED RIVER),GL,,,+66.633,-52.867,+1453.0,19621201,20050315
42361,99999,ITIVPLEQ,GL,,,+66.567,-53.417,-999,20070306,20070307
42400,99999,SUKKERTOPPEN,GL,,,+65.400,-52.867,+0025.0,19490101,19871103
42410,99999,MANIITSOQ MITTARFIA (SUKKERTOPPEN LUFTHA,GL,,,+65.417,-52.933,+0032.0,20040706,20081231
42420,99999,SIORALIK,GL,,,+65.017,-52.55,+0014.0,19830701,20181010
42500,99999,NUUK (GODTHAAB),GL,,,+64.167,-51.75,+0084.0,19490101,20181010
42520,99999,FAERINGEHAVN,GL,,,+63.700,-51.55,+0010.0,19730102,19730905
42530,99999,UKIIVIK (FREDERIKSHAAB ISBLINK),GL,,,+62.567,-50.417,+0022.0,19821101,20181010
42540,99999,MITTARFIK NUUK (GODTHAAB LUFTHAVN),GL,,,+64.200,-51.683,+0087.0,20010621,20081231
42600,99999,FREDERIKSHAAB,GL,,BGFH,+62.017,-49.667,+0015.0,19490101,20081231
42605,99999,FREDICKSHAB/PAAMIUT AIRPORT,GL,,BGPT,+61.983,-49.7,+0013.0,20080423,20181010
42610,99999,GROENNEDAL,GL,,BGGD,+61.233,-48.1,+0032.0,19430202,20051015
42630,99999,ARSUK,GL,,,+61.183,-48.45,+0137.0,20020420,20051012
42660,99999,NUNARSUIT,GL,,,+60.750,-48.45,+0030.0,19820104,20181010
42700,99999,NARSARSUAQ,GL,,BGBW,+61.161,-45.426,+0034.1,19410722,20181010
42720,99999,JULIANEHAAB,GL,,BGJH,+60.717,-46.05,+0034.0,19360501,20181010
42730,99999,QAQORTOQ HELIPORT,GL,,,+60.717,-46.033,+0018.0,20050724,20050724
42740,99999,QAGSSIMIUT,GL,,,+60.800,-47.1,+0013.0,20011002,20050616
42800,99999,NARSAQ HELIPORT,GL,,,+60.917,-46.05,+0025.0,19490113,20060214
42801,99999,NARSSAQ,GL,,BGNS,+60.900,-45.967,+0030.0,19440613,19490101
42830,99999,NANORTALIK HELIPORT,GL,,,+60.133,-45.233,+0005.0,19730102,20060217
42850,99999,ANGISOQ,GL,,BGAS,+59.983,-45.2,+0016.0,19811202,20181010
43010,99999,KAP MORRIS JESUP,GL,,,+83.650,-33.367,+0004.0,19811029,20181010
43050,99999,CAPE HARALD MOLTKE,GL,,,+82.150,-29.917,+0004.0,19831001,20050601
43100,99999,STATION NORD,GL,,,+81.600,-16.65,+0043.0,19520511,20140404
43120,99999,STATION NORD AWS,GL,,,+81.600,-16.65,+0036.0,19850801,20181010
43130,99999,HENRIK KROEYER HOLME,GL,,,+80.650,-13.717,+0010.0,19840901,20181010
43200,99999,DANMARKSHAVN (PORT),GL,,BGDH,+76.767,-18.667,+0012.0,19490101,20181010
43300,99999,DANEBORG (AUT),GL,,BGDB,+74.300,-20.217,+0044.0,19450901,20181010
43311,99999,UGO DANEBORGE,GL,,,+74.300,-20.217,+0043.0,20070307,20070307
43350,99999,MYGGBUKTA,GL,,,+73.483,-21.567,+0003.0,19310104,19390730
43380,99999,MESTERS VIG,GL,,BGMV,+72.250,-24.333,+0010.0,19730101,20060418
43390,99999,SCORESBYSUND,GL,,BGSC,+70.483,-21.95,+0069.0,19360501,20181010
43400,99999,CAPE TOBIN (AUT),GL,,BGKT,+70.417,-21.967,+0041.0,19510801,20040919
43410,99999,CONSTABLE POINT,GL,,BGCO,+70.750,-22.65,+0010.0,19860510,20181010
43490,99999,KANGERDLUGSSUAK,GL,,,+68.150,-31.75,+0003.0,19490101,19500804
43500,99999,APUTITEQ (AUT),GL,,BGAT,+67.783,-32.3,+0018.0,19500801,19870131
43510,99999,APUTITEEQ,GL,,BGAT,+67.783,-32.283,+0023.0,19870301,20181010
43600,99999,TASIILAQ,GL,,BGAM,+65.600,-37.633,+0052.0,19360501,20181010
43610,99999,KULUSUK LUFTHAVN,GL,,BGKK,+65.583,-37.15,+0037.0,19431005,20181010
43650,99999,KULUSUK LUFTHAVN,GL,,,+65.567,-37.117,+0327.0,19730101,19901016
43730,99999,IKERMIIT,GL,,,+64.783,-40.3,+0080.0,19861201,20181010
43800,99999,TINGMIARMIUT,GL,,,+62.417,-42.25,+0010.0,19490101,20050906
43810,99999,IKERMIUARSSUK (AUT),GL,,,+61.800,-42,+0033.0,19800215,19891129
43820,99999,IKERMIUARSUK,GL,,,+61.933,-42.067,+0039.0,19431101,20181010
43900,99999,PRINS CHRISTIAN,GL,,BGPC,+60.033,-43.117,+0019.0,19430101,20181010
44160,99999,SUMMIT,GL,,,+72.583,-38.45,+3207.0,19980301,20181010
44180,99999,SUMMIT-US,GL,,,+72.583,-38.5,+3198.0,20110201,20130212
44360,99999,NEEM,GL,,,+77.502,-50.874,+2450.0,20110402,20151223
44520,99999,JAR 1,GL,,,+69.496,-49.694,+0905.0,20151008,20160809
44580,99999,SISS CAMP,GL,,,+69.565,-49.331,+1093.0,20151008,20160809
44640,99999,DYE 2,GL,,BGRN,+66.481,-46.283,+2098.0,20110201,20130212
44850,99999,SADDLE,GL,,,+65.983,-44.5,+2467.0,20110105,20160809
44880,99999,NASA-SE,GL,,,+66.467,-42.483,+2406.0,20110101,20160809
49999,1,BARBER,GL,,,+71.670,-38.17,+3170.0,19900726,19960629
49999,2,CATHY (GREENLAND),GL,,,+72.300,-38,+3210.0,19870504,19890529
49999,3,GISP2,GL,,,+72.580,-38.46,+3205.0,19890608,19970125
49999,4,GRIP,GL,,,+72.570,-37.62,+3230.0,19890804,19900613
49999,5,JULIE,GL,,,+72.570,-34.63,+3100.0,19910802,19950520
49999,6,KENTON (GREENLAND),GL,,,+72.280,-38.82,+3185.0,19890609,19980619
49999,7,KLINCK,GL,,,+72.310,-40.48,+3105.0,19900809,19950517
49999,8,MATT,GL,,,+73.480,-37.62,+3100.0,19910808,19950515
60050,99999,MYKINES,DA,,,+62.100,-7.683,+0100.0,20010601,20150302
60080,99999,FRODBA HELIPORT,DA,,,+61.533,-6.767,+0023.0,20160517,20171129
60090,99999,AKRABERG,DA,,,+61.400,-6.667,+0102.0,19730101,20181010
60100,99999,VAGAR,FO,,EKVG,+62.064,-7.277,+0085.3,19740805,20181010
60110,99999,TORSHAVN,DA,,,+62.017,-6.767,+0061.0,19310103,20181010
60120,99999,KIRKJA,DA,,,+62.317,-6.317,+0056.0,20010716,20160916
60130,99999,KATIMA MULILO ARPT/OKAMAPU,WA,,FYMP,-17.634,+024.177,+0958.0,20160804,20180916
60160,99999,HORNS REV A,FO,,EKHR,+55.500,+007.867,+0021.0,20091110,20181010
60170,99999,HORNS REV B HELIDECK,DA,,EKHN,+55.600,+007.624,+0010.0,20090925,20181010
60190,99999,SILSTRUP,DA,,,+56.933,+008.633,+0041.0,20050405,20181010
60210,99999,HANSTHOLM,DA,,,+57.117,+008.600,+0003.0,19310101,20181002
60220,99999,TYRA OST,DA,,EKGF,+55.720,+004.800,+0043.0,20050309,20181010
60221,99999,GORM C  OIL PLATFORM HELIPAD,DA,,EKGC,+55.580,+004.759,+0096.0,20120822,20181010
60222,99999,HALFDAN A  OIL PLATFORM HELIPAD,DA,,EKHA,+55.531,+005.004,+0094.5,20120821,20181010
60223,99999,TYRA E OIL PLATFORM HELIPAD,DA,,EKTE,+55.722,+004.802,+0095.1,20120821,20181010
60224,99999,HARALD HELIDECK OIL RIG,DA,,EKHD,+56.344,+004.272,+0095.0,20120904,20181010
60230,99999,GORM (AUT/MAN),DA,,,+55.583,+004.767,+0010.0,19821001,19860907
60240,99999,THISTED,DA,,EKTS,+57.069,+008.705,+0007.0,19730621,20070201
60300,99999,FLYVESTATION AALBORG,DA,,EKYT,+57.093,+009.849,+0003.0,19400401,20181010
60310,99999,TYLSTRUP,DA,,,+57.183,+009.950,+0013.0,20050405,20181010
60320,99999,STENHOJ,DA,,,+57.383,+010.333,+0055.0,20050405,20181010
60330,99999,HIRTSHALS,DA,,,+57.600,+009.967,+0003.0,19770110,20181002
60335,99999,SINDAL,DA,,,+57.467,+010.217,+0028.0,19770322,19770513
60340,99999,SINDAL,DA,,EKSN,+57.504,+010.229,+0028.0,19820501,20181010
60370,99999,SKAGEN,DA,,,+57.783,+010.733,+0001.0,19730921,19791125
60410,99999,SKAGEN,DA,,,+57.733,+010.633,+0005.0,19280101,20181010
60430,99999,FREDERIKSHAVN,DA,,,+57.400,+010.517,+0080.0,19890216,20070307
60440,99999,HALS,DA,,,+56.983,+010.317,+0016.0,19860614,20181002
60450,99999,DYBVAD,DA,,,+57.267,+010.317,+0016.0,19780403,19900317
60460,99999,,,,,,,,19730111,19740805
60470,99999,LAESO TRINDEL,DA,,,+57.467,+011.417,+0001.0,19730103,20050722
60480,99999,HADSUND,DA,,EKHS,+56.717,+010.117,+0002.0,19830203,20020403
60490,99999,HALD V,DA,,,+56.567,+010.100,+0089.0,20010918,20181010
60520,99999,THYBOROEN,DA,,,+56.700,+008.217,+0004.0,19730101,20181010
60530,99999,AGGERSUND,DA,,,+57.000,+009.300,+0006.0,19760311,20040717
60540,99999,LINDTORP AIRPORT,DA,,EKHO,+56.383,+008.433,+0015.0,19770508,20070307
60550,99999,TORSMINDE,DA,,,+56.367,+008.117,+0005.0,20020722,20180908
60560,99999,MEJRUP,DA,,,+56.383,+008.667,+0053.0,20120411,20181010
60580,99999,HVIDE SANDE,DA,,,+56.000,+008.150,+0005.0,19890216,20181010
60590,99999,LYNGVIG,DA,,,+56.050,+008.100,+0003.0,19730101,19900209
60600,99999,KARUP,DA,,EKKA,+56.297,+009.125,+0051.8,19730101,20181010
60620,99999,SKIVE,DA,,EKSV,+56.550,+009.173,+0022.6,19761201,20070307
60630,99999,RONBJERG HUSE HAVN,DA,,,+56.900,+009.167,+0002.0,19400701,19411231
60640,99999,HOLSTEBRO,DA,,,+56.367,+008.583,+0021.0,19740613,19740921
60650,99999,AARS SYD,DA,,,+56.750,+009.500,+0033.0,19780415,20181010
60660,99999,STAUNING,DA,,EKVJ,+55.990,+008.354,+0005.2,19730621,20181010
60670,99999,,,,,,,,19730102,19730527
60680,99999,ISENVAD,DA,,,+56.100,+009.183,+0062.0,20120411,20181010
60690,99999,FOULUM,DA,,,+56.500,+009.567,+0058.0,19881001,20181010
60700,99999,AARHUS,DA,,EKAH,+56.300,+010.619,+0025.0,19730101,20181010
60710,99999,FORNAES (CAPE),DA,,,+56.450,+010.967,+0008.0,19730101,20070307
60720,99999,OEDUM,DA,,,+56.300,+010.133,+0062.0,20120411,20181010
60730,99999,SLETTERHAGE FYR,DA,,,+56.100,+010.517,+0006.0,19770401,20181010
60740,99999,AARHUS SYD,DA,,,+56.083,+010.133,+0055.0,19770226,20181010
60750,99999,AARHUS,DA,,,+56.167,+010.217,+0015.0,20031011,20070307
60760,99999,HADSTEN (DEAD),DA,,,+56.333,+010.050,+0019.0,19790402,19830914
60780,99999,ANHOLT ISLAND (AUT),DA,,EKAT,+56.700,+011.550,+0008.0,19841201,20070319
60790,99999,ANHOLT,DA,,,+56.717,+011.517,+0004.0,19730101,20181010
60800,99999,ESBJERG,DA,,EKEB,+55.526,+008.553,+0029.6,19730621,20181010
